LINETS CHILE,"Santiago, Santiago (Headquarters)",https://linets.cl,,"We have a first-class team to maintain, monitor and provide support for Linux and Windows servers; 24 hours a day, 7 days a week. We care about the operational continuity that your services need. We have more than 60 years combined experience of infrastructure problem solving (any complexity); to both large and small companies working on a wide range of technologies.","AWS Public Sector Partner: Government, Education, Nonprofit",AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=LINETS%20CHILE&id=001E000001dU7rdIAC
Mysterious Code Ltd,"London, Greater London (Headquarters)",http://www.mysteriouscode.io,,"Mysterious Code Ltd is an IT consulting company focusing on small and medium-sized companies, helping them leverage the power of Amazon Web Services, while making sure they don't cost the world. Our clients value our expertise and support tailored specifically to their needs - without pre-defined plans or commitments often imposed by large consulting companies.",AWS Marketplace Seller,"AWS Certified Solutions Architect - Professional,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate,AWS Certified DevOps Engineer - Professional,AWS Certified Developer - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Mysterious%20Code%20Ltd&id=001E000001eLOshIAG
Transact Technology Solutions Ltd,"London, London (Headquarters)",http://www.transactts.co.uk,,"TransACT are an AWS Consulting partner with dedicated certified AWS resources . Transact have our own bespoke Cloud Management Platform (https://transactts.cloud) where we provide our customers with significant cost savings, as well as providing the much needed Security and Governance of AWS services, detailed usage/inventory reports and simplified billing across AWS services.",Authorized Commercial Reseller,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Transact%20Technology%20Solutions%20Ltd&id=001E000001eLWc4IAG
AUSUM CLOUD,"Barcelona, Barcelona (Headquarters)",http://www.ausum.cloud,,"Public Cloud focused Managed Service Provider with a business approach. We provide services from cloud strategy and governance to migration and managed services and security, and also solutions for common scenarios like online platforms, corporate systems, development environments or business continuity.",Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=AUSUM%20CLOUD&id=001E000001eLbikIAC
INFORMATICA FEU SL,"Vic, Barcelona (Headquarters)",http://www.ifeu.net,,,Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=INFORMATICA%20FEU%20SL&id=001E000001eLj9lIAC
ESI Technologies Inc.,"Montreal, Quebec (Headquarters)",http://www.esitechnologies.com,,,Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ESI%20Technologies%20Inc.&id=001E000001eLrcEIAS
Meridian IT Inc,"Deerfield, Illinois (Headquarters)",http://www.meridianitinc.com,,,Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Meridian%20IT%20Inc&id=001E000001eLutrIAC
Hunter Strategy LLC,"Washington, DC (Headquarters)",https://www.hunterstrategy.net,,"Hunter Strategy specializes in cloud migration, managed services, cybersecurity and compliance focused solutions for public sector and telecommunications customers. Our cybersecurity and compliance based services meet NIST, FedRAMP, and SOC-2 standards. Our clients include Federal & State Agencies, Department of Defense, and the fortune 500.",AWS Public Sector Partner,"AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate,AWS Certified DevOps Engineer - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Hunter%20Strategy%20LLC&id=001E000001eNU0eIAG
Cloudnetic Solutions,"Reston, Virginia (Headquarters)",http://www.cloudnetic.solutions/,,"At Cloudnetic Solutions we harness the power and opportunities of the AWS cloud for you. With deep technical expertise and domain experience, our personnel generate impact at velocity for our commercial and U.S. intelligence agency customers. We quickly architect, develop, and deploy secure solutions. We employ your existing investments, accelerate your schedules, and reduce your risks. We are an",AWS Public Sector Partner: Government,"AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional,AWS Certified Solutions Architect - Associate,AWS Certified DevOps Engineer - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Cloudnetic%20Solutions&id=001E000001eNetfIAC
Public Consulting Group,"Austin, Texas (Headquarters)",http://www.publicconsultinggroup.com,,,AWS Public Sector Partner: Government,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Public%20Consulting%20Group&id=001E000001eOFJtIAO
"Ednetics, Inc","Post Falls, Idaho (Headquarters)",http://www.ednetics.com,,,"AWS Public Sector Partner: Government, Education, Nonprofit",AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Ednetics%2C%20Inc&id=001E000001f4EtfIAE
Internet2,"Washington, District of Columbia (Headquarters)",http://www.internet2.edu,,"Internet2 provides a collaborative environment where US research and education organizations can solve common technology challenges and develop innovative solutions in support of their educational, research and community service missions. Our community touches nearly every major innovation that defines our modern digital lives—and continues to define “what’s next.”",AWS Direct Connect,AWS Public Sector Partner: Education,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Internet2&id=001E000001f4OBwIAM
729 solutions,"San Francisco, California (Headquarters)",http://729solutions.com/aws/,,"729 Solutions has been building exceptional software and deploying production apps and websites for 13 years. We are a multistack engineering company with almost all front and back end languages represented. We have designers, programmers, and devops in house so we can take on: -New app builds -App monitoring, performance, tuning etc -Integrations -Migration","AWS Public Sector Partner: Government, Education, Non-Profit","AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=729%20solutions&id=001E000001f4bf8IAA
SQUALIO Group,"Riga, Riga (Headquarters)",http://www.squalio.com,,"SQUALIO is an information technology group that operates in the market nearly 20 years and delivers progressive cloud solutions, software licensing and software asset management services for the customers. SQUALIO operates in Latvia, Lithuania, Estonia, Belarus, Ukraine, Georgia, Austria,Bulgaria and Kazakhstan.",Authorized Commercial Reseller,AWS Certified Sysops Administrator - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SQUALIO%20Group&id=001E000001f4jeFIAQ
Silex Data Solutions,"FRANKLIN, Tennessee (Headquarters)",http://www.silexdata.com,,,Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Silex%20Data%20Solutions&id=001E000001f4lsNIAQ
"SchoolSource Technologies, LLC","Hauppauge, New York (Headquarters)",http://www.schoolsourcetech.com,,,AWS Public Sector Partner: Education,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SchoolSource%20Technologies%2C%20LLC&id=001E000001hNsUYIA0
TV Asahi Mediaplex Corporation,"港区西麻布, 東京都 (Headquarters)",http://www.mediaplex.co.jp/,,"They can offer an integrated package solution system that encompasses all processes from production (including designing) to development, maintenance, and operation and have a proven record of achievement in AWS projects for TV Asahi, as well as its affiliated television stations and group companies. ■Achievements ・Developed a system that can tolerate high data traffic at a television station.",Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=TV%20Asahi%20Mediaplex%20Corporation&id=001E000001hNuLdIAK
"Na Aliʻi, LLC","Honolulu, Hawaii (Headquarters)",http://www.na-alii.com,,,AWS Public Sector Partner: Government,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Na%20Ali%CA%BBi%2C%20LLC&id=001E000001hNy7SIAS
Trilogy Technologies,"Dublin 12, Dublin (Headquarters)",http://www.trilogytechnologies.com,,"Trilogy helps IT leaders protect their business from external risks by enabling highly available and secure IT infrastructure. Trilogy designs, implements, manages and supports IT infrastructure across hybrid-cloud environments. A perfect IT partner for organisations moving critical workloads to the cloud.",AWS Public Sector Partner: Government,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Trilogy%20Technologies&id=001E000001hO2D4IAK
eWay Corp,"Johnston, Iowa (Headquarters)",http://www.ewaycorp.com,,"eWay Corp is a AWS Consulting Partner and Solution Provider with 13 years of experience in IT. We leverage the cloud to provide digital transformation services to enterprises, government and non-profit organizations across the Mid-West and Eastern United States. Our team of certified architect and consultants have the expertise and experience to make your cloud migration successful.",Amazon EC2 for Microsoft Windows,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=eWay%20Corp&id=0010L00001skFKjQAM
Essence IT,"São Paulo, SP (Headquarters)",http://www.essenceit.com,,,Amazon EC2 for Microsoft Windows,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Essence%20IT&id=001E00000103UykIAE
TECHNOLOGY FOR SOLUTIONS,"Olivos, Buenos Aires (Headquarters)",https://www.cms-medios.com,,"CMS MEDIOS es una plataforma de administración de contenidos especializada en la industria de medios digitales Con más de 50 casos productos, es utilizada por los principales medios de Latinoamérica como DEBATE MEDIA (principal medio de México). El producto puede ser utilizado para construir diarios digitales, sitios de 'video on demand' (VOD), intranets editoriales y portales interactivos.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=TECHNOLOGY%20FOR%20SOLUTIONS&id=0010L00001iUo9WQAS
AgileWorks,"Montevideo, Montevideo (Headquarters)",https://www.agileworks.com.uy/,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=AgileWorks&id=0010L00001mkTXVQA2
BlueJeans,"Mountain View, California (Headquarters)",http://www.bluejeans.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=BlueJeans&id=0010L00001rFx3QQAS
Riskified,"New York, New York (Headquarters)",http://www.riskified.com,,"Riskified turns “shoppers” into “customers” at all stages of the path to purchase. Merchants lose billions to legacy fraud solutions, payment failures and high-friction verification. Riskified’s machine learning recognizes legitimate customers and guarantees the income. Merchants can safely approve more orders, expand internationally and fulfill omnichannel flows without friction.",AWS Certified Sysops Administrator - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Riskified&id=0010L00001sBsYqQAK
Vision Critical,"Vancouver, British Columbia (Headquarters)",http://www.visioncritical.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Vision%20Critical&id=0010L00001sjgK0QAI
Moxie,"San Bruno, California (Headquarters)",http://www.gomoxie.com,,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Moxie&id=0010L00001u5X2aQAE
"Valtira, LLC","Minneapolis, Minnesota (Headquarters)",https://www.valtira.com,,"We help clients succeed by creating custom web applications that engage customers using the best technology available. While we offer a full range of services by delivering end-to-end web application and cloud solutions, we specialize in challenging projects that demand a high degree of custom development. In other words, we make technology work for our clients, not the other way around.",AWS Certified Solutions Architect - Professional,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Valtira%2C%20LLC&id=001E000000Rl13LIAR
